Product_Name,Original_Price,Offered_Price,Product_Url
"HP 15s Ryzen 3 Quad Core 4300U - (8 GB/256 GB SSD/Windows 10 Home) 15s-ey1003AU Thin and Light Laptop  (15.6 Inches, Natural Silver, 1.69 KG, With MS Office)","40,540","37,990",https://www.flipkart.com/hp-15s-ryzen-3-quad-core-4300u-8-gb-256-gb-ssd-windows-10-home-15s-ey1003au-thin-light-laptop/p/itm1fb6d1c398d3e?pid=COMG26RVRRRP4HHK&lid=LSTCOMG26RVRRRP4HHKYPHOZQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_42&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMG26RVRRRP4HHK.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-dv0054TU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","72,536","66,900",https://www.flipkart.com/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-14-dv0054tu-thin-light-laptop/p/itm36b7d040b7f87?pid=COMGY8RDNJX8FWGH&lid=LSTCOMGY8RDNJX8FWGH11NXX4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_43&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMGY8RDNJX8FWGH.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"acer Aspire 5 Core i3 10th Gen - (4 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) A514-53-316M Thin and Light Laptop  (14 inch, Magic Purple, 1.50 kg)","55,999","37,990",https://www.flipkart.com/acer-aspire-5-core-i3-10th-gen-4-gb-32-optane-512-ssd-windows-10-home-a514-53-316m-thin-light-laptop/p/itm6252c5d487e10?pid=COMFTRPTHHYK93GH&lid=LSTCOMFTRPTHHYK93GH01REE5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_44&otracker=search&otracker1=search&fm=SEARCH&iid=en_J%2FNXei%2BdPxx47fUT8nZRcKt5zStWm6TiCw4Bil%2By%2F9kDpVrj5NHDrWusLD%2BAcc%2F3YZTOXtHGGVnKswdNjsNEgw%3D%3D&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"APPLE MacBook Air Core i5 5th Gen - (8 GB/128 GB SSD/Mac OS Sierra) MQD32HN/A  (13.3 inch, Silver, 1.35 kg)","84,900","76,990",https://www.flipkart.com/apple-macbook-air-core-i5-5th-gen-8-gb-128-gb-ssd-mac-os-sierra-mqd32hn-a/p/itm0602f520428ca?pid=COMEVCPQBXBDFJ8C&lid=LSTCOMEVCPQBXBDFJ8C4V6AHG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_45&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMEVCPQBXBDFJ8C.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 HZ) 5 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)","88,990","66,990",https://www.flipkart.com/lenovo-legion-5-ryzen-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15arh05-gaming-laptop/p/itmb78cdb12e2bfc?pid=COMGY8Y5AV5W5YKG&lid=LSTCOMGY8Y5AV5W5YKGBNDOLF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_46&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMGY8Y5AV5W5YKG.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 15s Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-dy3001TU Thin and Light Laptop  (15.6 inches, Jet Black, 1.77 Kg, With MS Office)","45,999","41,490",https://www.flipkart.com/hp-15s-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-home-15s-dy3001tu-thin-light-laptop/p/itm72a1767193501?pid=COMGYZPAMNSCMYFZ&lid=LSTCOMGYZPAMNSCMYFZKI1B9J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_47&otracker=search&otracker1=search&fm=SEARCH&iid=39c30daa-1ac8-47f2-9594-524c3fa9379e.COMGYZPAMNSCMYFZ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN007P Thin and Light Laptop  (15.6 inch, Silver, 1.77 kg, With MS Office)","66,990","50,990",https://www.flipkart.com/vaio-e-series-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-ne15v2in007p-thin-light-laptop/p/itm2ca65e57b8161?pid=COMFWXWJXR4PHKPH&lid=LSTCOMFWXWJXR4PHKPHGXKPAF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_48&otracker=search&otracker1=search&fm=SEARCH&iid=en_J%2FNXei%2BdPxx47fUT8nZRcKt5zStWm6TiCw4Bil%2By%2F9lyAZhAF%2BraPjreSL6xct87AzrLUQYLOfo6aX69b%2BHD5A%3D%3D&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS vivobook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) TP470EA-EC301TS 2 in 1 Laptop  (14 Inches, Transparent Silver, 1.5 KG, With MS Office)","64,990","49,990",https://www.flipkart.com/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-tp470ea-ec301ts-2-1-laptop/p/itmb0075bb46312c?pid=COMG2ACZJUHHEXFP&lid=LSTCOMG2ACZJUHHEXFPLCDOXA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_49&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMG2ACZJUHHEXFP.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3505 Notebook  (15.6 Inches, Softmint, 1.83 Kg, With MS Office)","39,060","37,690",https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-3505-notebook/p/itmd7e9b80397cee?pid=COMG24PG7EFFBSEV&lid=LSTCOMG24PG7EFFBSEVJV0I4V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_50&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMG24PG7EFFBSEV.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/DOS) 82C6000KIH Notebook  (14 inches, Iron Gray, 1.85 Kg)","36,181","26,990",https://www.flipkart.com/lenovo-ryzen-3-dual-core-3250u-4-gb-1-tb-hdd-dos-82c6000kih-notebook/p/itm6a78d9dd039cb?pid=COMG2HCT6GFYQR33&lid=LSTCOMG2HCT6GFYQR33NIBKXL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_51&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMG2HCT6GFYQR33.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo V Series Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) V-15 ADA Laptop  (15.6 inch, Grey, 1.85 kg)","28,000","28,000",https://www.flipkart.com/lenovo-v-series-ryzen-3-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-v-15-ada-laptop/p/itm16633bf48f499?pid=COMGYN7BV9ZQWRQS&lid=LSTCOMGYN7BV9ZQWRQS07GBUV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_52&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMGYN7BV9ZQWRQS.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 15s Pentium Gold - (4 GB/1 TB HDD/Windows 10 Home) 15s-du1052TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.76 kg)","29,632","27,750",https://www.flipkart.com/hp-15s-pentium-gold-4-gb-1-tb-hdd-windows-10-home-15s-du1052tu-thin-light-laptop/p/itm78dbe5c44bf8b?pid=COMFZ3VNV7RFVKR2&lid=LSTCOMFZ3VNV7RFVKR2PYKUEW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_53&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFZ3VNV7RFVKR2.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS VivoBook 14 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK587T Thin and Light Laptop  (14 inch, Dreamy White, 1.4 kg)","55,591","55,591",https://www.flipkart.com/asus-vivobook-14-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-m413ia-ek587t-thin-light-laptop/p/itm48cc78dd128c1?pid=COMFSKF9276SHSZW&lid=LSTCOMFSKF9276SHSZWADDCZN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_54&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFSKF9276SHSZW.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Mi Notebook 14 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) JYU4298IN Thin and Light Laptop  (14 inch, Silver, 1.50 kg)","46,359","43,999",https://www.flipkart.com/mi-notebook-14-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-jyu4298in-thin-light-laptop/p/itm447bff0c4ffc5?pid=COMFZAM2ZJB38YSS&lid=LSTCOMFZAM2ZJB38YSSJBNZPH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_55&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFZAM2ZJB38YSS.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-bb0075TU Thin and Light Laptop  (13.3 inch, Natural Silver, 1.24 kg, With MS Office)","74,599","65,990",https://www.flipkart.com/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-13-bb0075tu-thin-light-laptop/p/itm4af80b0c1b595?pid=COMFZXQFD3FY4GU4&lid=LSTCOMFZXQFD3FY4GU4FXA2GS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_56&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFZXQFD3FY4GU4.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515JA-EJ512TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","54,461","53,990",https://www.flipkart.com/asus-vivobook-15-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ja-ej512ts-thin-light-laptop/p/itm512ac24f85a9d?pid=COMFZ3VNAPPZHAKB&lid=LSTCOMFZ3VNAPPZHAKB8MAUU2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_57&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFZ3VNAPPZHAKB.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) S340 Laptop  (14 inch, Platinum Grey, 1.6 kg, With MS Office)","84,518","55,990",https://www.flipkart.com/lenovo-ideapad-s340-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-laptop/p/itm3646950e65746?pid=COMFRSC69NDYVKHK&lid=LSTCOMFRSC69NDYVKHKISYTSG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_58&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFRSC69NDYVKHK.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"APPLE MacBook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A  (13.3 inch, Gold, 1.29 kg)","92,900","92,900",https://www.flipkart.com/apple-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgnd3hn-a/p/itma8a9681af6907?pid=COMFXEKM3S5BFS2G&lid=LSTCOMFXEKM3S5BFS2GMUIOWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_59&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFXEKM3S5BFS2G.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS TUF Gaming F15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 Ti/144 Hz) FX506LU-HN075T Gaming Laptop  (15.6 inch, Black Plastic, 2.30 kg)","1,05,990","82,990",https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-144-hz-fx506lu-hn075t-laptop/p/itme61b6a228012a?pid=COMFZ73YCQNEJRXD&lid=LSTCOMFZ73YCQNEJRXDMCNM6B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_60&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFZ73YCQNEJRXD.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS ROG Strix G15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/144 Hz) G512LI-HN094T Gaming Laptop  (15.6 inch, Black Plastic, 2.3 kg)","1,01,990","71,990",https://www.flipkart.com/asus-rog-strix-g15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-144-hz-g512li-hn094t-gaming-laptop/p/itmfbc27dd802085?pid=COMFTYWYF4EYCYPD&lid=LSTCOMFTYWYF4EYCYPDX3DMFZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_61&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFTYWYF4EYCYPD.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 14s Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14s-cf3006TU Thin and Light Laptop  (14 inch, Natural Silver, 1.51 kg, With MS Office)","43,296","36,889",https://www.flipkart.com/hp-14s-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-14s-cf3006tu-thin-light-laptop/p/itmd06434930628e?pid=COMFSFNVGZ5F4SRP&lid=LSTCOMFSFNVGZ5F4SRPJBFNPI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_62&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFSFNVGZ5F4SRP.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS ZenBook Pro Duo Core i7 9th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) UX581GV-HM7201T 2 in 1 Laptop  (15.6 inch, Celestial Blue, 2.50 kg)","2,54,990","1,59,990",https://www.flipkart.com/asus-zenbook-pro-duo-core-i7-9th-gen-32-gb-1-tb-ssd-windows-10-home-6-gb-graphics-ux581gv-hm7201t-2-1-laptop/p/itm379b2d99833f2?pid=COMFUXREJQH3NPCG&lid=LSTCOMFUXREJQH3NPCGI1OL6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_63&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFUXREJQH3NPCG.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Pavilion x360 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dh1178TU 2 in 1 Laptop  (14 inch, Mineral Silver, 1.58 kg, With MS Office)","59,671","52,990",https://www.flipkart.com/hp-pavilion-x360-core-i3-10th-gen-8-gb-512-gb-ssd-windows-10-home-14-dh1178tu-2-1-laptop/p/itmde31406a607c9?pid=COMFU7ANFMFZ9G9Q&lid=LSTCOMFU7ANFMFZ9G9QK2OMYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_64&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFU7ANFMFZ9G9Q.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS ROG Zephyrus G15 (2021) Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) GA503QM-HQ146TS Gaming Laptop  (15.6 inches, Moonlight White, 1.90 kg, With MS Office)","1,83,990","1,39,990",https://www.flipkart.com/asus-rog-zephyrus-g15-2021-ryzen-7-octa-core-5800hs-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-ga503qm-hq146ts-gaming-laptop/p/itmee7f2203df4bd?pid=COMG2DBS2WNEQZ45&lid=LSTCOMG2DBS2WNEQZ458EKJ9V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_65&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMG2DBS2WNEQZ45.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"APPLE MacBook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)","92,900","92,900",https://www.flipkart.com/apple-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn93hn-a/p/itmb53580bb51a7e?pid=COMFXEKMXWUMGPHW&lid=LSTCOMFXEKMXWUMGPHW40HAM7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_66&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFXEKMXWUMGPHW.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S340-14IILD Thin and Light Laptop  (14 inch, Platinum Grey, 1.6 kg, With MS Office)","62,163","54,990",https://www.flipkart.com/lenovo-ideapad-s340-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-s340-14iild-thin-light-laptop/p/itm7f57b1253a4da?pid=COMFTPG2MTHFE3H3&lid=LSTCOMFTPG2MTHFE3H3BJ5NJI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_67&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFTPG2MTHFE3H3.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop  (15.6 inches, Black, 1.7 kg, With MS Office)","77,487","64,990",https://www.flipkart.com/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-laptop/p/itm55c46691fa99f?pid=COMGF42GESHU6AYQ&lid=LSTCOMGF42GESHU6AYQOOXKJ3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_68&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMGF42GESHU6AYQ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 5502 Thin and Light Laptop  (15.6 inch, Silver, 1.65 kg, With MS Office)","69,174","68,667",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-5502-thin-light-laptop/p/itmfd76314bbb417?pid=COMFWY8VVEE5ZXGH&lid=LSTCOMFWY8VVEE5ZXGHW2HSTA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_69&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFWY8VVEE5ZXGH.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS ROG Zephyrus M15 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 Ti/240 Hz) GU502LU-AZ108TS Gaming Laptop  (15.6 inch, Dotted Grey Metal, 1.90 kg, With MS Office)","1,07,990","1,07,990",https://www.flipkart.com/asus-rog-zephyrus-m15-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-gtx-1660-ti-240-hz-gu502lu-az108ts-gaming-laptop/p/itm030dc04ad8f73?pid=COMFXU6PJXGEXWFH&lid=LSTCOMFXU6PJXGEXWFHEII0LQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_70&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFXU6PJXGEXWFH.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Latitude 3400 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Latitude 3400 Laptop  (14 inch, Black, 1.67 kg)","78,497","59,990",https://www.flipkart.com/dell-latitude-3400-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-pro-laptop/p/itme59771b1b1a87?pid=COMFVX7Y7GSAXZFG&lid=LSTCOMFVX7Y7GSAXZFGUWWYUO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_71&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMFVX7Y7GSAXZFG.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Legion Core i7 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics) Y540-15IRH-PG0 Laptop  (15.6 inch, Raven Black, 2.3 kg)","1,04,890","67,990",https://www.flipkart.com/lenovo-legion-core-i7-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-y540-15irh-pg0-laptop/p/itm2a7d71ef5c01a?pid=COMG23RKPEXM66T8&lid=LSTCOMG23RKPEXM66T8XHPTP9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_72&otracker=search&otracker1=search&fm=SEARCH&iid=d84a45a1-a288-4194-a029-8af29740081e.COMG23RKPEXM66T8.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/60 Hz) FX506LI-BQ057T Gaming Laptop  (15.6 inch, Black Plastic, 2.30 kg)","84,990","61,990",https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-60-hz-fx506li-bq057t-laptop/p/itm6144e59de9a3e?pid=COMFZ73YNBXSFT9F&lid=LSTCOMFZ73YNBXSFT9FGEE0WO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_73&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFZ73YNBXSFT9F.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15IML05 Laptop  (15.6 inch, Platinum Grey, 1.7 kg, With MS Office)","68,490","50,456",https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15iml05-laptop/p/itme6cf03f26ab08?pid=COMFS9YWKSHZG4E2&lid=LSTCOMFS9YWKSHZG4E2NBNM8F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_74&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFS9YWKSHZG4E2.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
